Date,Open,High,Low,Close,Volume,feature1,feature2,feature3,feature4,feature5
2013-01-01,633.4749755859375,633.9500122070312,630.0,632.0750122070312,509580,0.0,0.0,0.0,0.0,0.0
2013-01-02,633.5,636.2000122070312,627.7750244140625,631.6500244140625,1880246,0.0,0.0,0.0,0.0,0.0
2013-01-03,632.5,642.0,629.9749755859375,640.2999877929688,2635130,0.0,0.0,0.0,0.0,0.0
2013-01-04,642.5,650.5,640.4500122070312,649.5999755859375,5228760,0.059378236532211304,0.05606858432292938,0.13574565947055817,0.32617059350013733,0.4226369559764862
2013-01-07,650.0,652.0,645.125,647.4249877929688,1820752,0.2716739773750305,0.2966234087944031,0.2856765687465668,0.09983141720294952,0.04619454964995384
2013-01-08,647.5,652.1500244140625,647.1500244140625,650.125,2341870,0.09309648722410202,0.13379840552806854,0.2318054884672165,0.27295276522636414,0.268346905708313
2013-01-09,650.5,653.7000122070312,636.5750122070312,638.2999877929688,3135898,0.09732774645090103,0.1619596928358078,0.3063291013240814,0.2682303488254547,0.16615305840969086
2013-01-10,639.9500122070312,641.0499877929688,627.6500244140625,629.2000122070312,4522838,0.14497563242912292,0.16963930428028107,0.2580408751964569,0.2563285827636719,0.1710156351327896
2013-01-11,645.0,661.25,645.0,653.1749877929688,7805006,0.10108992457389832,0.1192762553691864,0.2266370803117752,0.2566775977611542,0.2963191270828247
2013-01-14,659.5,674.2249755859375,653.6749877929688,667.25,5790224,0.1247059628367424,0.1343735158443451,0.25049635767936707,0.26362454891204834,0.22679968178272247
2013-01-15,695.0,700.0,663.5,668.7249755859375,8262978,0.13623382151126862,0.1393962800502777,0.23116201162338257,0.2590504586696625,0.23415742814540863
2013-01-16,668.4500122070312,677.5,654.5,673.875,4109492,0.14821377396583557,0.1496683657169342,0.2408706694841385,0.2550254464149475,0.2062217742204666
2013-01-17,674.8499755859375,685.9000244140625,671.5,681.0,3028544,0.09077228605747223,0.12444615364074707,0.24187906086444855,0.28855520486831665,0.2543472647666931
2013-01-18,681.25,683.0250244140625,669.0250244140625,675.5,1440470,0.07449166476726532,0.09218591451644897,0.15915894508361816,0.2688154876232147,0.4053479731082916
